Date,Symbol,Type,Entry Price,Exit Price,Entry Time,Exit Time,Exit Reason,PnL,Trade Count
2024-03-19,DRREDDY,SELL,1258.05,1250.6,2024-03-19 09:20:00,2024-03-19 09:35:00,Target Hit,7.45,6
2024-03-20,DRREDDY,SELL,1214.0,1205.0,2024-03-20 09:20:00,2024-03-20 09:40:00,Target Hit,9.0,6
2024-03-21,DRREDDY,SELL,1215.45,1218.65,2024-03-21 09:35:00,2024-03-21 09:40:00,Stop Loss,-3.2,13
2024-03-21,DRREDDY,BUY,1226.4,1223.0,2024-03-21 10:20:00,2024-03-21 12:05:00,Stop Loss,-3.4,20
2024-03-22,DRREDDY,BUY,1232.95,1241.2,2024-03-22 11:05:00,2024-03-22 11:40:00,Target Hit,8.25,25
2024-03-26,DRREDDY,SELL,1228.25,1231.75,2024-03-26 09:35:00,2024-03-26 09:55:00,Stop Loss,-3.5,12
2024-03-26,DRREDDY,BUY,1238.35,1234.5,2024-03-26 11:05:00,2024-03-26 11:45:00,Stop Loss,-3.85,25
2024-03-27,DRREDDY,SELL,1218.7,1211.15,2024-03-27 12:45:00,2024-03-27 14:55:00,Target Hit,7.55,32
2024-03-28,DRREDDY,BUY,1233.25,1230.1,2024-03-28 09:45:00,2024-03-28 10:10:00,Stop Loss,-3.15,14
2024-04-01,DRREDDY,BUY,1243.7,1252.55,2024-04-01 10:55:00,2024-04-01 13:35:00,Target Hit,8.85,25
2024-01-01,EICHERMOT,SELL,4056.0,4069.9,2024-01-01 09:20:00,2024-01-01 09:25:00,Stop Loss,-13.9,9
2024-01-02,EICHERMOT,SELL,3956.85,3931.95,2024-01-02 09:55:00,2024-01-02 10:25:00,Target Hit,24.9,30
2024-01-03,EICHERMOT,SELL,3883.0,3898.35,2024-01-03 11:05:00,2024-01-03 11:25:00,Stop Loss,-15.35,30
2024-01-04,EICHERMOT,SELL,3872.8,3860.05,2024-01-04 09:20:00,2024-01-04 15:15:00,Time Exit,12.75,6
2024-01-05,EICHERMOT,BUY,3904.0,3891.3,2024-01-05 09:55:00,2024-01-05 10:45:00,Stop Loss,-12.7,20
2024-01-05,EICHERMOT,SELL,3863.5,3878.05,2024-01-05 14:15:00,2024-01-05 14:40:00,Stop Loss,-14.55,38
2024-01-08,EICHERMOT,SELL,3888.35,3899.8,2024-01-08 12:45:00,2024-01-08 14:15:00,Stop Loss,-11.45,31
2024-01-09,EICHERMOT,SELL,3886.5,3864.2,2024-01-09 09:20:00,2024-01-09 09:35:00,Target Hit,22.3,9
2024-01-10,EICHERMOT,SELL,3807.5,3818.9,2024-01-10 09:20:00,2024-01-10 09:40:00,Stop Loss,-11.4,10
2024-01-11,EICHERMOT,BUY,3916.0,3905.1,2024-01-11 12:05:00,2024-01-11 12:30:00,Stop Loss,-10.9,26
2024-01-12,EICHERMOT,SELL,3858.7,3876.4,2024-01-12 10:40:00,2024-01-12 12:50:00,Stop Loss,-17.7,28
2024-01-15,EICHERMOT,SELL,3817.6,3827.4,2024-01-15 09:40:00,2024-01-15 10:15:00,Stop Loss,-9.8,23
2024-01-16,EICHERMOT,BUY,3799.75,3818.85,2024-01-16 09:30:00,2024-01-16 10:00:00,Target Hit,19.1,15
2024-01-17,EICHERMOT,BUY,3766.9,3753.15,2024-01-17 11:05:00,2024-01-17 11:40:00,Stop Loss,-13.75,19
2024-01-18,EICHERMOT,SELL,3713.0,3693.15,2024-01-18 09:25:00,2024-01-18 09:30:00,Target Hit,19.85,9
2024-01-19,EICHERMOT,BUY,3773.5,3744.55,2024-01-19 09:20:00,2024-01-19 09:25:00,Stop Loss,-28.95,6
2024-01-20,EICHERMOT,BUY,3732.15,3720.0,2024-01-20 09:20:00,2024-01-20 09:25:00,Stop Loss,-12.15,5
2024-01-20,EICHERMOT,SELL,3691.65,3703.9,2024-01-20 10:00:00,2024-01-20 11:00:00,Stop Loss,-12.25,24
2024-01-23,EICHERMOT,SELL,3700.0,3711.25,2024-01-23 10:00:00,2024-01-23 10:10:00,Stop Loss,-11.25,25
2024-01-24,EICHERMOT,SELL,3605.1,3581.8,2024-01-24 09:25:00,2024-01-24 09:40:00,Target Hit,23.3,12
2024-01-25,EICHERMOT,SELL,3612.7,3627.65,2024-01-25 09:20:00,2024-01-25 09:25:00,Stop Loss,-14.95,6
2024-01-29,EICHERMOT,BUY,3641.05,3662.0,2024-01-29 09:20:00,2024-01-29 09:55:00,Target Hit,20.95,8
2024-01-30,EICHERMOT,BUY,3712.0,3699.65,2024-01-30 13:30:00,2024-01-30 14:50:00,Stop Loss,-12.35,30
2024-01-31,EICHERMOT,BUY,3732.0,3751.75,2024-01-31 09:25:00,2024-01-31 09:55:00,Target Hit,19.75,17
2024-02-05,EICHERMOT,BUY,3889.1,3876.45,2024-02-05 09:20:00,2024-02-05 10:00:00,Stop Loss,-12.65,7
2024-02-06,EICHERMOT,BUY,3917.75,3938.25,2024-02-06 10:50:00,2024-02-06 13:25:00,Target Hit,20.5,27
2024-02-07,EICHERMOT,SELL,3953.6,3925.1,2024-02-07 09:20:00,2024-02-07 09:40:00,Target Hit,28.5,9
2024-02-08,EICHERMOT,SELL,3906.6,3881.8,2024-02-08 09:20:00,2024-02-08 10:15:00,Target Hit,24.8,8
2024-02-09,EICHERMOT,BUY,3822.65,3804.75,2024-02-09 09:30:00,2024-02-09 09:40:00,Stop Loss,-17.9,12
2024-02-09,EICHERMOT,SELL,3772.3,3796.95,2024-02-09 10:00:00,2024-02-09 10:05:00,Stop Loss,-24.65,27
2024-02-12,EICHERMOT,SELL,3822.6,3835.55,2024-02-12 10:05:00,2024-02-12 10:45:00,Stop Loss,-12.95,25
2024-02-12,EICHERMOT,BUY,3871.95,3891.9,2024-02-12 12:20:00,2024-02-12 14:05:00,Target Hit,19.95,33
2024-02-13,EICHERMOT,SELL,3877.2,3844.85,2024-02-13 09:20:00,2024-02-13 09:25:00,Target Hit,32.35,9
2024-02-14,EICHERMOT,BUY,3922.9,3893.6,2024-02-14 10:05:00,2024-02-14 10:20:00,Stop Loss,-29.3,20
2024-02-15,EICHERMOT,BUY,3923.85,3903.35,2024-02-15 10:00:00,2024-02-15 10:25:00,Stop Loss,-20.5,23
2024-02-16,EICHERMOT,BUY,3952.05,3977.4,2024-02-16 09:20:00,2024-02-16 09:55:00,Target Hit,25.35,7
2024-02-19,EICHERMOT,SELL,3933.95,3909.6,2024-02-19 09:20:00,2024-02-19 09:45:00,Target Hit,24.35,9
2024-02-20,EICHERMOT,SELL,3812.2,3823.9,2024-02-20 09:30:00,2024-02-20 09:35:00,Stop Loss,-11.7,17
2024-02-21,EICHERMOT,BUY,3876.0,3856.85,2024-02-21 09:35:00,2024-02-21 14:00:00,Stop Loss,-19.15,16
2024-02-21,EICHERMOT,SELL,3825.35,3840.75,2024-02-21 14:35:00,2024-02-21 15:05:00,Stop Loss,-15.4,39
2024-02-22,EICHERMOT,BUY,3925.25,3913.65,2024-02-22 09:20:00,2024-02-22 09:25:00,Stop Loss,-11.6,7
2024-02-23,EICHERMOT,SELL,3942.75,3953.5,2024-02-23 09:25:00,2024-02-23 09:40:00,Stop Loss,-10.75,11
2024-02-26,EICHERMOT,BUY,3927.25,3949.8,2024-02-26 10:45:00,2024-02-26 11:00:00,Target Hit,22.55,28
2024-02-27,EICHERMOT,BUY,3988.35,3976.25,2024-02-27 09:20:00,2024-02-27 10:10:00,Stop Loss,-12.1,4
2024-02-28,EICHERMOT,SELL,3991.5,3962.45,2024-02-28 09:20:00,2024-02-28 09:55:00,Target Hit,29.05,5
2024-02-29,EICHERMOT,BUY,3888.0,3868.15,2024-02-29 09:25:00,2024-02-29 09:40:00,Stop Loss,-19.85,12
2024-02-29,EICHERMOT,SELL,3836.6,3817.05,2024-02-29 10:10:00,2024-02-29 10:45:00,Target Hit,19.55,24
2024-03-01,EICHERMOT,SELL,3784.2,3797.15,2024-03-01 09:45:00,2024-03-01 09:50:00,Stop Loss,-12.95,15
2024-03-01,EICHERMOT,BUY,3831.3,3855.05,2024-03-01 10:25:00,2024-03-01 10:55:00,Target Hit,23.75,24
2024-03-02,EICHERMOT,SELL,3839.0,3850.0,2024-03-02 09:20:00,2024-03-02 09:25:00,Stop Loss,-11.0,10
2024-03-04,EICHERMOT,SELL,3809.75,3788.8,2024-03-04 09:20:00,2024-03-04 10:05:00,Target Hit,20.95,14
2024-03-05,EICHERMOT,BUY,3791.25,3777.9,2024-03-05 09:20:00,2024-03-05 09:25:00,Stop Loss,-13.35,15
2024-03-05,EICHERMOT,SELL,3748.65,3768.0,2024-03-05 10:20:00,2024-03-05 10:35:00,Stop Loss,-19.35,26
2024-03-06,EICHERMOT,SELL,3758.15,3771.35,2024-03-06 10:00:00,2024-03-06 10:05:00,Stop Loss,-13.2,28
2024-03-07,EICHERMOT,SELL,3779.15,3797.1,2024-03-07 10:05:00,2024-03-07 12:55:00,Stop Loss,-17.95,20
2024-03-11,EICHERMOT,SELL,3783.8,3800.65,2024-03-11 09:45:00,2024-03-11 11:30:00,Stop Loss,-16.85,20
2024-03-11,EICHERMOT,BUY,3809.6,3798.35,2024-03-11 11:40:00,2024-03-11 12:10:00,Stop Loss,-11.25,31
2024-03-12,EICHERMOT,BUY,3805.2,3825.0,2024-03-12 09:45:00,2024-03-12 10:20:00,Target Hit,19.8,24
2024-03-13,EICHERMOT,SELL,3797.45,3811.4,2024-03-13 09:55:00,2024-03-13 10:10:00,Stop Loss,-13.95,26
2024-03-14,EICHERMOT,BUY,3735.55,3721.2,2024-03-14 09:20:00,2024-03-14 09:45:00,Stop Loss,-14.35,14
2024-03-15,EICHERMOT,SELL,3735.3,3715.75,2024-03-15 10:20:00,2024-03-15 11:05:00,Target Hit,19.55,27
2024-03-18,EICHERMOT,SELL,3697.95,3720.0,2024-03-18 09:20:00,2024-03-18 09:25:00,Stop Loss,-22.05,2
2024-03-19,EICHERMOT,BUY,3701.05,3721.35,2024-03-19 10:30:00,2024-03-19 15:00:00,Target Hit,20.3,32
2024-03-22,EICHERMOT,SELL,3907.0,3887.0,2024-03-22 09:25:00,2024-03-22 09:50:00,Target Hit,20.0,13
2024-03-22,EICHERMOT,BUY,3952.0,3973.55,2024-03-22 11:30:00,2024-03-22 11:50:00,Target Hit,21.55,28
2024-03-26,EICHERMOT,SELL,3975.95,3954.95,2024-03-26 10:00:00,2024-03-26 10:25:00,Target Hit,21.0,18
2024-03-27,EICHERMOT,BUY,3943.0,3970.0,2024-03-27 09:30:00,2024-03-27 09:55:00,Target Hit,27.0,13
2024-03-27,EICHERMOT,SELL,3914.85,3907.9,2024-03-27 15:00:00,2024-03-27 15:15:00,Time Exit,6.95,37
2024-03-28,EICHERMOT,SELL,3898.35,3925.9,2024-03-28 09:20:00,2024-03-28 09:30:00,Stop Loss,-27.55,6
2024-03-28,EICHERMOT,BUY,3965.9,3950.0,2024-03-28 09:45:00,2024-03-28 09:55:00,Stop Loss,-15.9,15
2024-04-01,EICHERMOT,SELL,4038.2,4052.9,2024-04-01 09:20:00,2024-04-01 09:30:00,Stop Loss,-14.7,11
2024-01-01,EXIDEIND,BUY,321.4,319.95,2024-01-01 09:25:00,2024-01-01 09:40:00,Stop Loss,-1.45,11
2024-01-02,EXIDEIND,BUY,323.95,320.95,2024-01-02 09:25:00,2024-01-02 09:55:00,Stop Loss,-3.0,14
2024-01-02,EXIDEIND,SELL,320.85,316.65,2024-01-02 10:05:00,2024-01-02 10:25:00,Target Hit,4.2,33
2024-01-03,EXIDEIND,SELL,318.9,320.15,2024-01-03 09:35:00,2024-01-03 10:10:00,Stop Loss,-1.25,18
2024-01-03,EXIDEIND,BUY,323.5,322.3,2024-01-03 13:15:00,2024-01-03 13:30:00,Stop Loss,-1.2,36
2024-01-04,EXIDEIND,SELL,325.35,326.25,2024-01-04 09:30:00,2024-01-04 09:35:00,Stop Loss,-0.9,13
2024-01-05,EXIDEIND,SELL,323.2,325.25,2024-01-05 10:45:00,2024-01-05 12:00:00,Stop Loss,-2.05,28
2024-01-05,EXIDEIND,BUY,329.85,329.0,2024-01-05 14:55:00,2024-01-05 15:15:00,Stop Loss,-0.85,39
2024-01-08,EXIDEIND,SELL,326.45,327.5,2024-01-08 09:30:00,2024-01-08 10:10:00,Stop Loss,-1.05,20
2024-01-09,EXIDEIND,BUY,328.55,327.6,2024-01-09 11:30:00,2024-01-09 11:40:00,Stop Loss,-0.95,30
2024-01-10,EXIDEIND,SELL,325.1,326.0,2024-01-10 09:20:00,2024-01-10 13:10:00,Stop Loss,-0.9,11
2024-01-10,EXIDEIND,BUY,328.4,327.85,2024-01-10 14:45:00,2024-01-10 15:15:00,Time Exit,-0.55,33
2024-01-11,EXIDEIND,BUY,331.0,329.65,2024-01-11 09:30:00,2024-01-11 09:40:00,Stop Loss,-1.35,13
2024-01-12,EXIDEIND,SELL,337.05,335.1,2024-01-12 09:25:00,2024-01-12 10:15:00,Target Hit,1.95,13
2024-01-15,EXIDEIND,SELL,334.7,333.0,2024-01-15 09:40:00,2024-01-15 09:50:00,Target Hit,1.7,24
2024-01-16,EXIDEIND,BUY,327.85,329.7,2024-01-16 09:35:00,2024-01-16 10:45:00,Target Hit,1.85,18
2024-01-16,EXIDEIND,SELL,324.6,326.1,2024-01-16 13:00:00,2024-01-16 13:45:00,Stop Loss,-1.5,33
2024-01-17,EXIDEIND,BUY,323.05,320.5,2024-01-17 09:25:00,2024-01-17 09:55:00,Stop Loss,-2.55,9
2024-01-18,EXIDEIND,SELL,316.3,313.6,2024-01-18 09:25:00,2024-01-18 09:35:00,Target Hit,2.7,10
2024-01-18,EXIDEIND,BUY,321.35,320.4,2024-01-18 13:45:00,2024-01-18 13:55:00,Stop Loss,-0.95,37
2024-01-19,EXIDEIND,BUY,324.1,323.15,2024-01-19 10:40:00,2024-01-19 11:15:00,Stop Loss,-0.95,24
2024-01-20,EXIDEIND,SELL,327.4,325.15,2024-01-20 09:25:00,2024-01-20 09:45:00,Target Hit,2.25,9
2024-01-23,EXIDEIND,SELL,323.25,321.45,2024-01-23 09:20:00,2024-01-23 09:55:00,Target Hit,1.8,14
2024-01-24,EXIDEIND,BUY,317.6,316.65,2024-01-24 09:20:00,2024-01-24 10:15:00,Stop Loss,-0.95,10
2024-01-24,EXIDEIND,SELL,313.0,313.95,2024-01-24 12:00:00,2024-01-24 12:45:00,Stop Loss,-0.95,30
2024-01-25,EXIDEIND,SELL,313.4,314.4,2024-01-25 09:30:00,2024-01-25 10:00:00,Stop Loss,-1.0,10
2024-01-29,EXIDEIND,BUY,314.95,316.55,2024-01-29 11:05:00,2024-01-29 12:30:00,Target Hit,1.6,27
2024-01-30,EXIDEIND,SELL,316.55,317.65,2024-01-30 09:25:00,2024-01-30 10:15:00,Stop Loss,-1.1,16
2024-01-30,EXIDEIND,BUY,319.75,321.45,2024-01-30 12:55:00,2024-01-30 14:00:00,Target Hit,1.7,28
2024-01-31,EXIDEIND,BUY,323.55,326.05,2024-01-31 09:20:00,2024-01-31 09:35:00,Target Hit,2.5,10
2024-02-01,EXIDEIND,SELL,333.3,331.45,2024-02-01 09:20:00,2024-02-01 10:40:00,Target Hit,1.85,10
2024-02-02,EXIDEIND,BUY,340.2,338.8,2024-02-02 09:25:00,2024-02-02 09:30:00,Stop Loss,-1.4,8
2024-02-05,EXIDEIND,BUY,348.15,349.95,2024-02-05 10:55:00,2024-02-05 11:45:00,Target Hit,1.8,27
2024-02-06,EXIDEIND,BUY,351.8,349.7,2024-02-06 09:40:00,2024-02-06 10:05:00,Stop Loss,-2.1,14
2024-02-06,EXIDEIND,SELL,348.05,349.15,2024-02-06 10:25:00,2024-02-06 11:10:00,Stop Loss,-1.1,22
2024-02-07,EXIDEIND,SELL,348.2,349.45,2024-02-07 09:40:00,2024-02-07 09:50:00,Stop Loss,-1.25,25
2024-02-08,EXIDEIND,BUY,349.15,348.0,2024-02-08 09:35:00,2024-02-08 10:05:00,Stop Loss,-1.15,18
2024-02-08,EXIDEIND,SELL,347.3,345.25,2024-02-08 10:40:00,2024-02-08 11:00:00,Target Hit,2.05,31
2024-02-09,EXIDEIND,SELL,342.35,340.5,2024-02-09 09:35:00,2024-02-09 09:45:00,Target Hit,1.85,15
2024-02-12,EXIDEIND,SELL,336.05,332.9,2024-02-12 09:40:00,2024-02-12 10:05:00,Target Hit,3.15,18
2024-02-13,EXIDEIND,SELL,321.9,324.55,2024-02-13 09:25:00,2024-02-13 09:30:00,Stop Loss,-2.65,21
2024-02-13,EXIDEIND,BUY,328.2,327.2,2024-02-13 10:10:00,2024-02-13 11:25:00,Stop Loss,-1.0,32
2024-02-14,EXIDEIND,BUY,329.05,331.75,2024-02-14 09:35:00,2024-02-14 10:05:00,Target Hit,2.7,15
2024-02-15,EXIDEIND,SELL,337.7,335.75,2024-02-15 09:25:00,2024-02-15 09:40:00,Target Hit,1.95,9
2024-02-16,EXIDEIND,BUY,338.05,337.0,2024-02-16 12:50:00,2024-02-16 15:00:00,Stop Loss,-1.05,27
2024-02-19,EXIDEIND,SELL,338.1,336.25,2024-02-19 13:25:00,2024-02-19 15:10:00,Target Hit,1.85,32
2024-02-20,EXIDEIND,SELL,334.75,332.45,2024-02-20 09:20:00,2024-02-20 09:30:00,Target Hit,2.3,8
2024-02-21,EXIDEIND,BUY,333.0,332.15,2024-02-21 09:45:00,2024-02-21 10:20:00,Stop Loss,-0.85,18
2024-02-21,EXIDEIND,SELL,328.95,326.85,2024-02-21 13:45:00,2024-02-21 14:20:00,Target Hit,2.1,34
2024-02-22,EXIDEIND,SELL,324.75,325.9,2024-02-22 09:25:00,2024-02-22 09:35:00,Stop Loss,-1.15,15
2024-02-22,EXIDEIND,BUY,328.85,330.8,2024-02-22 11:30:00,2024-02-22 11:45:00,Target Hit,1.95,30
2024-02-23,EXIDEIND,SELL,332.75,330.95,2024-02-23 09:25:00,2024-02-23 10:20:00,Target Hit,1.8,12
2024-02-26,EXIDEIND,BUY,331.45,330.55,2024-02-26 11:25:00,2024-02-26 11:45:00,Stop Loss,-0.9,30
2024-02-26,EXIDEIND,SELL,328.55,327.95,2024-02-26 15:00:00,2024-02-26 15:15:00,Time Exit,0.6,35
2024-02-27,EXIDEIND,SELL,327.3,328.4,2024-02-27 11:35:00,2024-02-27 12:25:00,Stop Loss,-1.1,23
2024-02-28,EXIDEIND,SELL,326.1,324.4,2024-02-28 09:40:00,2024-02-28 10:20:00,Target Hit,1.7,15
2024-02-29,EXIDEIND,BUY,320.15,319.2,2024-02-29 09:30:00,2024-02-29 09:40:00,Stop Loss,-0.95,16
2024-02-29,EXIDEIND,SELL,316.65,317.8,2024-02-29 10:50:00,2024-02-29 11:05:00,Stop Loss,-1.15,27
2024-03-04,EXIDEIND,BUY,330.25,329.4,2024-03-04 13:00:00,2024-03-04 13:50:00,Stop Loss,-0.85,32
2024-03-05,EXIDEIND,BUY,330.9,329.9,2024-03-05 09:55:00,2024-03-05 10:00:00,Stop Loss,-1.0,21
2024-03-05,EXIDEIND,SELL,327.4,325.35,2024-03-05 10:50:00,2024-03-05 12:20:00,Target Hit,2.05,30
2024-03-06,EXIDEIND,SELL,323.0,320.5,2024-03-06 09:30:00,2024-03-06 09:50:00,Target Hit,2.5,18
2024-03-07,EXIDEIND,SELL,322.7,323.7,2024-03-07 10:40:00,2024-03-07 10:50:00,Stop Loss,-1.0,24
2024-03-07,EXIDEIND,BUY,325.45,328.6,2024-03-07 11:00:00,2024-03-07 11:15:00,Target Hit,3.15,25
2024-03-11,EXIDEIND,SELL,326.9,325.15,2024-03-11 09:55:00,2024-03-11 10:40:00,Target Hit,1.75,22
2024-03-12,EXIDEIND,SELL,320.55,323.15,2024-03-12 09:25:00,2024-03-12 09:30:00,Stop Loss,-2.6,18
2024-03-12,EXIDEIND,BUY,325.15,324.25,2024-03-12 10:00:00,2024-03-12 10:25:00,Stop Loss,-0.9,28
2024-03-13,EXIDEIND,SELL,317.25,315.45,2024-03-13 09:20:00,2024-03-13 09:25:00,Target Hit,1.8,10
2024-03-14,EXIDEIND,BUY,307.35,306.3,2024-03-14 09:20:00,2024-03-14 09:25:00,Stop Loss,-1.05,15
2024-03-15,EXIDEIND,SELL,300.75,299.15,2024-03-15 10:20:00,2024-03-15 10:30:00,Target Hit,1.6,28
2024-03-15,EXIDEIND,BUY,306.6,305.4,2024-03-15 14:05:00,2024-03-15 14:10:00,Stop Loss,-1.2,35
2024-03-18,EXIDEIND,BUY,306.65,305.05,2024-03-18 09:20:00,2024-03-18 09:30:00,Stop Loss,-1.6,3
2024-03-19,EXIDEIND,SELL,295.6,293.2,2024-03-19 09:45:00,2024-03-19 09:55:00,Target Hit,2.4,18
2024-03-20,EXIDEIND,SELL,295.15,295.95,2024-03-20 09:40:00,2024-03-20 10:35:00,Stop Loss,-0.8,23
2024-03-20,EXIDEIND,BUY,300.65,299.5,2024-03-20 13:10:00,2024-03-20 14:20:00,Stop Loss,-1.15,32
2024-03-21,EXIDEIND,BUY,306.15,305.1,2024-03-21 11:10:00,2024-03-21 11:30:00,Stop Loss,-1.05,25
2024-03-22,EXIDEIND,SELL,304.35,305.2,2024-03-22 09:25:00,2024-03-22 09:35:00,Stop Loss,-0.85,14
2024-03-22,EXIDEIND,BUY,307.05,308.65,2024-03-22 13:55:00,2024-03-22 14:15:00,Target Hit,1.6,34
2024-03-26,EXIDEIND,BUY,306.55,305.45,2024-03-26 10:25:00,2024-03-26 10:40:00,Stop Loss,-1.1,21
2024-03-27,EXIDEIND,SELL,303.8,304.9,2024-03-27 15:00:00,2024-03-27 15:10:00,Stop Loss,-1.1,38
2024-03-28,EXIDEIND,SELL,304.55,305.45,2024-03-28 09:20:00,2024-03-28 14:40:00,Stop Loss,-0.9,7
2024-04-01,EXIDEIND,BUY,310.8,310.0,2024-04-01 09:45:00,2024-04-01 12:55:00,Stop Loss,-0.8,21
2024-01-01,HDFCLIFE,BUY,648.4,651.9,2024-01-01 09:45:00,2024-01-01 14:45:00,Target Hit,3.5,21
2024-01-02,HDFCLIFE,BUY,652.15,650.3,2024-01-02 09:25:00,2024-01-02 09:35:00,Stop Loss,-1.85,15
2024-01-02,HDFCLIFE,SELL,643.9,645.9,2024-01-02 09:55:00,2024-01-02 10:00:00,Stop Loss,-2.0,31
2024-01-03,HDFCLIFE,BUY,647.2,644.15,2024-01-03 09:20:00,2024-01-03 09:40:00,Stop Loss,-3.05,8
2024-01-03,HDFCLIFE,SELL,640.8,636.5,2024-01-03 12:20:00,2024-01-03 14:35:00,Target Hit,4.3,33
2024-01-04,HDFCLIFE,BUY,643.15,647.9,2024-01-04 09:25:00,2024-01-04 13:40:00,Target Hit,4.75,9
2024-01-05,HDFCLIFE,BUY,651.45,649.2,2024-01-05 09:20:00,2024-01-05 09:55:00,Stop Loss,-2.25,6
2024-01-05,HDFCLIFE,SELL,646.4,643.0,2024-01-05 10:45:00,2024-01-05 14:15:00,Target Hit,3.4,29
2024-01-08,HDFCLIFE,BUY,652.6,650.9,2024-01-08 09:20:00,2024-01-08 09:25:00,Stop Loss,-1.7,4
2024-01-08,HDFCLIFE,SELL,644.8,646.8,2024-01-08 11:00:00,2024-01-08 13:55:00,Stop Loss,-2.0,28
2024-01-09,HDFCLIFE,SELL,646.2,642.5,2024-01-09 09:25:00,2024-01-09 09:35:00,Target Hit,3.7,12
2024-01-10,HDFCLIFE,BUY,646.9,644.25,2024-01-10 09:20:00,2024-01-10 11:55:00,Stop Loss,-2.65,12
2024-01-11,HDFCLIFE,SELL,645.65,640.85,2024-01-11 13:00:00,2024-01-11 14:10:00,Target Hit,4.8,29
2024-01-12,HDFCLIFE,SELL,642.5,638.6,2024-01-12 09:25:00,2024-01-12 09:40:00,Target Hit,3.9,14
2024-01-12,HDFCLIFE,BUY,647.3,643.4,2024-01-12 14:30:00,2024-01-12 14:35:00,Stop Loss,-3.9,34
2024-01-15,HDFCLIFE,SELL,623.9,619.5,2024-01-15 09:25:00,2024-01-15 09:30:00,Target Hit,4.4,8
2024-01-16,HDFCLIFE,SELL,610.45,613.2,2024-01-16 09:25:00,2024-01-16 09:40:00,Stop Loss,-2.75,11
2024-01-16,HDFCLIFE,BUY,615.8,614.05,2024-01-16 10:35:00,2024-01-16 10:40:00,Stop Loss,-1.75,24
2024-01-18,HDFCLIFE,BUY,609.55,607.8,2024-01-18 09:25:00,2024-01-18 09:35:00,Stop Loss,-1.75,11
2024-01-19,HDFCLIFE,BUY,616.65,614.7,2024-01-19 09:35:00,2024-01-19 09:40:00,Stop Loss,-1.95,17
2024-01-20,HDFCLIFE,SELL,614.3,608.6,2024-01-20 09:35:00,2024-01-20 09:40:00,Target Hit,5.7,16
2024-01-23,HDFCLIFE,BUY,611.65,608.7,2024-01-23 09:20:00,2024-01-23 09:35:00,Stop Loss,-2.95,15
2024-01-23,HDFCLIFE,SELL,599.0,595.35,2024-01-23 12:05:00,2024-01-23 12:15:00,Target Hit,3.65,30
2024-01-24,HDFCLIFE,SELL,584.1,580.05,2024-01-24 11:55:00,2024-01-24 12:20:00,Target Hit,4.05,28
2024-01-25,HDFCLIFE,SELL,581.55,583.6,2024-01-25 10:55:00,2024-01-25 11:15:00,Stop Loss,-2.05,30
2024-01-29,HDFCLIFE,BUY,581.05,579.35,2024-01-29 09:20:00,2024-01-29 11:35:00,Stop Loss,-1.7,9
2024-01-30,HDFCLIFE,SELL,576.5,573.5,2024-01-30 09:20:00,2024-01-30 09:40:00,Target Hit,3.0,9
2024-01-31,HDFCLIFE,BUY,575.8,576.2,2024-01-31 11:45:00,2024-01-31 15:15:00,Time Exit,0.4,31
2024-02-01,HDFCLIFE,SELL,575.2,571.8,2024-02-01 09:35:00,2024-02-01 11:00:00,Target Hit,3.4,21
2024-02-01,HDFCLIFE,BUY,586.25,589.9,2024-02-01 12:10:00,2024-02-01 12:40:00,Target Hit,3.65,32
2024-02-02,HDFCLIFE,SELL,583.95,580.85,2024-02-02 10:25:00,2024-02-02 12:40:00,Target Hit,3.1,23
2024-02-05,HDFCLIFE,BUY,580.1,578.35,2024-02-05 09:35:00,2024-02-05 10:10:00,Stop Loss,-1.75,14
2024-02-05,HDFCLIFE,SELL,574.1,570.35,2024-02-05 10:25:00,2024-02-05 11:50:00,Target Hit,3.75,24
2024-02-06,HDFCLIFE,BUY,569.15,567.55,2024-02-06 09:20:00,2024-02-06 09:25:00,Stop Loss,-1.6,7
2024-02-07,HDFCLIFE,BUY,608.85,603.55,2024-02-07 09:20:00,2024-02-07 09:30:00,Stop Loss,-5.3,10
2024-02-08,HDFCLIFE,BUY,608.2,606.15,2024-02-08 09:35:00,2024-02-08 09:50:00,Stop Loss,-2.05,19
2024-02-08,HDFCLIFE,SELL,599.45,595.5,2024-02-08 13:20:00,2024-02-08 13:45:00,Target Hit,3.95,33
2024-02-09,HDFCLIFE,SELL,582.95,585.0,2024-02-09 09:50:00,2024-02-09 10:00:00,Stop Loss,-2.05,26
2024-02-12,HDFCLIFE,SELL,578.95,575.15,2024-02-12 09:35:00,2024-02-12 11:30:00,Target Hit,3.8,14
2024-02-13,HDFCLIFE,BUY,581.75,576.95,2024-02-13 09:20:00,2024-02-13 09:25:00,Stop Loss,-4.8,10
2024-02-14,HDFCLIFE,SELL,582.2,584.0,2024-02-14 09:45:00,2024-02-14 09:50:00,Stop Loss,-1.8,17
2024-02-15,HDFCLIFE,SELL,583.1,584.65,2024-02-15 09:30:00,2024-02-15 10:05:00,Stop Loss,-1.55,13
2024-02-15,HDFCLIFE,BUY,587.85,586.1,2024-02-15 12:25:00,2024-02-15 14:15:00,Stop Loss,-1.75,30
2024-02-16,HDFCLIFE,SELL,584.0,586.65,2024-02-16 12:25:00,2024-02-16 12:45:00,Stop Loss,-2.65,26
